Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2022;6.228.150;0;0;0;0;0;0;0;0;161;2.458;7.723;15.263;7.254;57;0;32.915;1.743;15.353;42.970;83.634;34.800;133;0;178.633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.822;264.077;1.458.025;2.523.187;1.382.804;339.216;0;6.014.131;153;2.318;0;0;0;0;0;2.471;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;06/2022;5.953.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.798;66.122;1.691.705;2.497.250;1.365.995;176.760;0;5.852.629;3.201;7.739;63.856;21.994;3.546;207;0;100.542;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2022;5.900.560;0;0;0;0;0;0;0;0;43.672;153.538;232.216;184.480;16.335;0;0;630.241;154.712;524.633;1.150.372;1.405.007;134.045;0;0;3.368.769;0;0;0;0;0;0;0;0;532.461;850.876;284.854;17.050;0;0;0;1.685.242;0;0;0;0;0;0;0;0;21.892;85.168;101.280;7.968;0;0;0;216.309;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2022;5.825.124;5.205;284.501;738.972;1.328.756;766.605;457.443;0;3.581.483;123;34.870;52.801;42.688;6.419;197;0;137.098;3.268;253.189;670.468;999.784;165.454;1.921;0;2.094.084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;12.377;0;0;0;0;12.460;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2022;5.719.542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.969;758.086;1.892.109;2.564.561;436.335;4.482;0;5.719.542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2022;5.557.810;82;101;141;32;0;0;0;356;147.224;278.151;265.861;36.113;0;0;0;727.350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;806.783;2.779.636;1.215.676;28.008;0;0;0;4.830.104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2022;5.499.900;0;0;0;0;0;0;0;0;6.342;11.648;6.139;158;0;0;0;24.287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.198.110;3.097.870;1.152.507;27.126;0;0;0;5.475.614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2022;4.520.760;7.814;120.581;344.723;703.216;477.082;675.666;0;2.329.082;6.216;39.426;94.838;98.545;31.708;6.087;0;276.819;167;3.408;9.873;18.223;5.197;40;0;36.908;266;11.568;34.585;90.632;88.418;388.095;382.132;995.697;13.675;440.638;20.233;4.093;0;0;0;478.638;266;34.926;35.578;58.822;35.254;14.995;0;179.841;7.151;79.637;58.517;58.583;11.890;7.516;482;223.775;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S4;9;BLUMENAU;SC;06/2022;4.484.858;73;1.909;5.104;9.361;4.142;4.112;0;24.702;69.465;368.124;894.773;1.154.041;249.341;202.682;14.874;2.953.302;2.024;27.016;70.588;110.253;18.762;201;0;228.845;0;889;2.813;6.401;5.200;13.442;4.814;33.558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.662;197.523;449.734;381.642;93.554;45.850;485;1.244.451;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2022;3.879.273;0;0;0;0;0;0;0;0;25;118;121;1;0;0;0;265;59.646;561.344;1.355.985;1.799.312;102.721;1;0;3.879.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2022;3.827.199;0;0;0;0;0;0;0;0;0;293.079;1.662.690;1.377.453;235.000;100.000;0;3.668.221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.092;686;47.700;101.500;0;0;158.978;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2022;3.555.788;542;13.657;48.919;99.624;54.366;42.745;0;259.853;4.395;78.357;194.636;133.621;16.056;178;0;427.243;601;17.392;54.568;107.548;39.820;143;0;220.072;0;0;0;0;0;0;0;0;11.041;135.314;44.382;203;0;0;0;190.940;588;210.318;807.013;315.549;129.417;3.346;0;1.466.232;8.900;98.375;647.834;170.261;49.275;16.803;1;991.448;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2022;3.525.841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.706;69.131;195.423;464.597;399.526;1.373.440;991.233;3.498.057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;664;1.882;4.626;4.180;13.958;2.318;27.784;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2022;3.275.383;27;543;1.968;4.576;2.377;0;0;9.492;43.933;210.878;560.347;519.531;161.555;10.089;0;1.506.333;374;16.795;45.080;69.481;12.845;20;0;144.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.944;245.475;855.719;256.477;46.424;2.655;0;1.412.695;18.239;81.534;45.207;13.238;42.778;1.271;0;202.268;0
BANCO DIGIMAIS S.A.;92.874.270;b1;I;3;S4;8;SAO PAULO;SP;06/2022;2.971.890;271;1.612;4.141;3.225;4;0;0;9.253;4.149;1.899;3.057;2.930;342;0;0;12.377;167.288;352.924;834.269;1.305.339;254.094;303;0;2.914.218;0;0;0;0;0;0;0;0;24.487;9.645;1.728;8;0;0;0;35.867;0;0;0;0;0;0;0;0;6;44;103;23;0;0;0;175;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2022;2.877.152;1.292;26.169;74.953;160.007;102.704;90.293;26;455.445;3.636;46.093;119.834;90.759;13.651;4.249;0;278.223;410;6.598;19.587;29.856;7.199;30;0;63.681;0;0;0;0;0;0;0;0;12.735;171.443;61.585;626;0;0;0;246.390;1.500;204.518;632.839;413.566;136.632;45.552;0;1.434.607;9.872;84.158;128.591;110.485;52.377;13.323;0;398.805;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2022;2.833.664;7.011;61.133;130.634;317.071;264.719;503.411;3;1.283.982;10.580;55.322;166.397;185.412;82.756;30.865;37;531.369;0;0;0;0;0;0;0;0;287;5.353;16.059;41.978;40.459;169.496;137.701;411.335;55.478;250.634;75.441;415;0;0;0;381.967;4.460;12.463;83.068;55.216;27.264;12.817;0;195.288;1.609;13.416;11.753;2.335;471;139;0;29.724;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2022;2.753.718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.235;211.572;449.532;905.243;599.118;529.794;0;2.701.495;93;2.580;11.201;16.736;8.601;13.012;0;52.223;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;06/2022;2.666.159;491;7.816;22.152;39.147;17.810;11.266;0;98.681;5.201;50.613;117.012;105.900;11.037;483;0;290.247;1.446;16.938;50.374;83.465;27.801;176;0;180.200;0;0;0;0;0;0;0;0;18.796;131.144;51.298;513;0;0;0;201.750;1.091;155.132;481.632;248.010;117.609;62.585;0;1.066.060;13.173;121.184;165.041;211.398;152.638;165.787;0;829.221;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2022;2.470.388;0;6;28;81;67;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404.503;1.428.530;499.740;11.547;0;0;0;2.344.321;0;0;0;0;0;0;0;0;1.217;35.556;59.803;29.309;0;0;0;125.885;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;06/2022;2.444.244;4;1.108;3.521;6.711;3.345;2.814;0;17.502;2.760;59.423;129.720;99.238;15.166;91;0;306.399;363;9.652;32.017;53.282;15.324;267;0;110.906;1;65;122;330;332;1.727;3.661;6.239;5.188;45.326;15.423;67;0;0;0;66.003;10.132;267.155;677.235;540.145;245.073;4.209;0;1.743.950;4.243;35.361;92.778;43.644;13.085;4.135;0;193.245;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2022;2.441.550;0;0;0;0;0;0;0;0;5.536;94.787;162.803;291.408;164.178;48.152;32;766.896;245;4.850;14.575;28.676;11.326;421;0;60.093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.213;260.731;596.583;418.557;161.841;48.808;0;1.491.734;5.907;67.827;9.714;15.434;9.422;14.254;271;122.828;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;06/2022;2.324.164;2;54;122;123;23;0;0;324;3.935;187.420;340.800;369.223;128.607;25.047;0;1.055.032;95;5.054;12.822;19.417;3.718;1;0;41.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751;246.180;602.668;209.979;118.701;22.210;0;1.200.489;1.558;16.953;8.662;40;0;0;0;27.214;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;S4;14;PORTO ALEGRE;RS;06/2022;2.196.197;21.333;128.436;315.651;551.669;297.383;130.338;18;1.444.827;22.465;91.170;188.500;250.291;111.797;87.139;0;751.361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;1;0;0;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2022;2.084.098;708;14.531;41.069;81.355;46.348;35.428;0;219.438;2.519;20.822;44.839;42.488;3.919;282;0;114.869;946;14.575;38.865;62.144;16.209;59;0;132.798;0;0;0;0;0;0;0;0;11.591;138.872;47.968;393;0;0;0;198.824;284;233.852;361.282;257.170;159.893;97.937;0;1.110.419;6.731;55.335;70.310;81.680;39.422;54.257;15;307.750;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2022;2.069.686;1.856;39.744;113.381;208.957;105.813;58.191;0;527.943;582.271;530.827;419.354;9.150;0;0;0;1.541.603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;41;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;36;47;9;0;0;0;92;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;06/2022;2.047.879;63;526;1.367;2.484;802;386;0;5.627;6.698;179.577;266.953;297.233;73.699;11.793;0;835.953;207;10.253;29.749;55.638;18.144;86;0;114.076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681;249.461;387.863;271.807;87.036;9.723;0;1.006.571;9.446;65.553;7.441;981;1.068;1.163;0;85.652;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;06/2022;2.041.130;366;13.151;38.236;83.456;58.931;98.828;0;292.968;1.654;29.307;64.926;63.078;12.953;3.694;0;175.612;428;11.645;33.503;59.041;15.135;66;0;119.818;0;2;5;12;13;74;107;213;2.881;62.975;21.114;124;0;0;0;87.094;823;164.285;420.741;149.593;79.444;32.417;0;847.304;3.392;50.838;116.738;158.013;92.369;96.694;78;518.122;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2022;2.035.960;138;4.611;13.125;21.104;12.008;2.889;199;54.075;15.406;169.440;454.814;777.517;453.035;108.714;2.958;1.981.885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;06/2022;2.030.785;1.028;16.235;50.456;107.624;65.961;53.105;0;294.408;6.933;113.383;205.168;222.694;36.461;71;0;584.710;450;13.701;39.329;75.862;20.990;264;0;150.595;0;0;0;0;0;0;0;0;26.671;133.374;46.621;366;0;0;0;207.031;216;112.615;198.513;176.547;43.035;1.623;0;532.550;11.770;64.018;119.649;56.393;9.335;326;0;261.491;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;06/2022;1.871.493;1.292;8.613;26.218;56.962;35.043;32.939;0;161.067;6.640;19.304;48.230;58.710;10.858;1.752;0;145.494;434;4.398;12.975;23.486;5.402;4;0;46.699;0;3;6;15;16;79;122;241;10.069;42.729;13.574;62;0;0;0;66.434;1.233;190.850;616.586;287.527;55.750;365;0;1.152.311;10.296;54.275;125.233;67.074;31.864;10.500;4;299.247;0
MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.;10.573.521;n4;I;2;S4;41;OSASCO;SP;06/2022;1.765.026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.327.656;415.628;21.743;0;0;0;1.765.026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2022;1.753.193;36.832;196.438;467.578;619.343;176.909;44.516;0;1.541.615;135;765;7.598;4.447;1.355;347;38;14.684;0;0;0;0;0;0;0;0;796;2.982;8.043;14.191;6.308;5.358;750;38.428;2.132;82.511;10.161;61;0;0;0;94.864;0;0;0;0;0;0;0;0;266;4.565;46.553;4.362;2.846;4.506;503;63.602;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;06/2022;1.747.860;329;10.439;34.097;74.228;50.503;39.683;0;209.280;1.682;49.207;84.789;60.913;6.944;80;0;203.615;183;11.020;32.118;50.760;11.525;38;0;105.645;0;0;0;0;0;0;0;0;9.388;94.149;33.748;220;0;0;0;137.505;1.814;116.233;312.710;101.688;32.620;3.889;0;568.954;7.355;96.718;193.067;126.938;64.148;34.633;2;522.861;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;06/2022;1.722.209;43;964;2.686;4.348;1.271;574;0;9.886;2.197;59.576;83.004;98.092;9.011;1.255;0;253.133;115;4.791;14.749;27.112;8.452;41;0;55.259;0;0;0;0;0;0;0;0;4.079;49.083;16.806;82;0;0;0;70.049;1.096;261.112;384.208;261.436;97.696;9.262;0;1.014.810;5.216;56.576;114.119;89.772;39.216;14.172;0;319.071;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;06/2022;1.717.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.012;187.365;468.478;859.185;153.374;0;0;1.717.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;06/2022;1.629.634;368;12.081;38.031;81.131;45.783;38.185;0;215.580;5.560;62.067;132.806;144.939;16.693;70;0;362.135;722;19.215;58.977;114.736;37.749;105;0;231.504;11;70;166;436;441;1.902;2.685;5.711;20.852;111.274;39.495;294;0;0;0;171.915;164;34.962;97.573;159.441;98.765;44.568;0;435.473;9.509;44.732;67.393;53.202;23.689;8.749;41;207.316;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;06/2022;1.615.546;67;2.225;6.187;10.549;3.301;2.524;0;24.853;1.599;52.554;90.291;84.783;19.066;5.827;21;254.141;286;7.600;21.107;36.015;7.531;21;0;72.560;0;0;0;0;0;0;0;0;5.083;84.330;28.462;126;0;0;0;118.001;3.542;153.731;278.748;134.167;93.423;63.509;0;727.120;4.335;52.520;86.046;101.911;70.172;103.423;463;418.871;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;06/2022;1.587.834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.762;16.726;15.445;1.957;4;0;36.895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.052;219.540;803.602;68.333;45.734;45.207;0;1.185.469;979;73.022;186.920;85.203;9.539;9.807;0;365.470;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;06/2022;1.585.627;382;10.794;31.454;70.224;47.069;37.457;0;197.380;1.955;28.456;68.324;44.709;5.866;349;0;149.659;155;3.843;12.650;22.167;5.554;30;0;44.399;0;0;0;0;0;0;0;0;11.844;89.189;30.255;311;0;0;0;131.598;1.768;99.523;268.934;300.416;65.658;1.782;0;738.082;5.579;84.773;165.783;57.550;10.668;157;0;324.509;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26.555.235;b3S;I;2;S4;9;SORRISO;MT;06/2022;1.491.763;28;1.597;5.505;11.358;6.259;4.814;0;29.560;2.723;36.598;110.146;119.473;26.728;57;0;295.725;428;13.344;40.128;67.900;16.851;27;0;138.679;0;0;0;0;0;0;0;0;10.014;94.633;30.378;222;0;0;0;135.248;0;143.846;537.490;38.587;12.049;1.854;0;733.826;6.543;26.991;53.161;45.102;18.441;8.488;0;158.726;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;06/2022;1.487.694;86;4.253;11.793;28.225;17.820;2.837;0;65.014;10.657;213.202;342.409;208.586;18.462;406;0;793.723;394;9.356;25.898;53.456;9.241;0;0;98.345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.073;76.959;191.208;173.207;35.210;11.332;0;488.988;7.239;23.163;7.001;2.695;1.449;77;0;41.624;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;06/2022;1.477.477;18;2.005;6.002;11.644;5.924;4.598;0;30.191;2.963;93.511;216.994;269.695;56.914;147;0;640.224;247;9.671;29.239;56.454;21.892;270;0;117.773;0;0;0;0;0;0;0;0;6.871;68.402;25.786;167;0;0;0;101.226;39;40.601;90.324;192.380;63.952;27.531;0;414.826;3.379;55.984;79.931;23.580;8.425;1.937;0;173.236;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;06/2022;1.474.034;172;6.239;16.374;39.035;30.817;35.354;0;127.990;6.948;62.442;161.043;273.854;95.973;76.973;0;677.232;425;9.500;24.700;48.330;12.945;34;0;95.934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;60.171;176.035;99.483;85.356;109.552;0;530.961;8.679;19.744;8.953;1.911;1.367;1.262;0;41.916;0
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4.670.195;n4;I;2;S5;41;BARUERI;SP;06/2022;1.473.543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.473.543;0;0;0;0;0;1.473.543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;06/2022;1.468.431;1;457;1.204;2.923;2.575;2.925;0;10.085;6.310;51.057;153.815;309.201;122.072;175.402;1.337;819.194;524;6.309;16.766;38.057;11.877;255;0;73.786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.616;47.776;182.809;240.265;33.422;10.463;0;516.352;17.117;29.697;804;371;269;755;0;49.013;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;8;PORTO ALEGRE;RS;06/2022;1.465.698;11.944;98.026;253.929;447.825;228.341;88.358;0;1.128.422;49;35.842;94.102;136.004;49.528;19.612;0;335.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;621;172;0;0;0;0;991;0;0;0;0;0;0;0;0;80;145;452;367;104;0;0;1.147;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;06/2022;1.402.774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.218;166.773;492.698;710.716;26.293;75;0;1.402.774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;06/2022;1.349.424;113;3.609;11.019;23.124;11.836;9.745;0;59.446;1.416;38.048;45.795;35.352;5.392;28;0;126.032;98;3.490;10.289;18.676;2.664;8;0;35.224;0;0;0;0;0;0;0;0;8.448;73.115;27.001;258;0;0;0;108.822;2.423;127.219;286.983;260.167;33.373;4.840;0;715.004;5.583;90.257;145.187;58.390;4.205;1.276;0;304.897;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;06/2022;1.308.096;19;500;1.338;2.085;783;453;0;5.177;1.741;29.377;59.281;70.276;18.672;16.474;39;195.859;292;11.737;31.999;57.726;17.895;156;0;119.805;10;1.504;3.409;8.955;8.816;39.755;42.634;105.082;6.288;109.222;40.045;175;0;0;0;155.730;549;32.424;121.580;70.736;62.509;64.995;0;352.793;4.619;50.734;50.446;89.291;65.490;112.938;132;373.650;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;06/2022;1.276.128;78;2.473;6.941;12.761;6.240;7.621;0;36.115;1.390;27.250;61.351;80.277;27.191;13.001;0;210.460;841;24.442;68.059;121.263;37.916;797;0;253.319;46;239;568;1.485;1.483;5.041;4.475;13.336;6.358;132.625;49.528;508;0;0;0;189.020;891;37.160;71.308;56.351;35.137;31.194;0;232.041;3.926;39.987;63.167;105.870;65.151;63.737;0;341.838;0
